module,category,total_bugs,severity_weighted_total,critical_count,major_count,normal_count,minor_count,edf_count,ux_count,mx_count,mui_count,side_effect_count,at_found_count,function_count,stability_count,performance_count,regression_count,crash_count,anr_count,ui_count,localization_count,iap_count,regression_rate,automation_catch_rate,avg_repro_rate,median_repro_rate,avg_days_to_close,median_days_to_close,avg_builds_to_fix,median_builds_to_fix,open_count,closed_count,postpone_count,unique_reporters,probability_score_auto,impact_score,detectability_score,risk_score_final,quadrant
What's new,UI & Settings,3,15,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Auto Edit (Wedding_02_title),Editor Core,3,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.333333333333334,7.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Auto Edit (Family_02_title),Editor Core,3,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,15.0,7.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"Text, MGT",Uncategorized,2,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.5,17.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Music (Meta),Uncategorized,4,14,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Xmas(Launcher),Uncategorized,4,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.5,0.5,15.5,14.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Image to Video (Custom),AI Features,5,13,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,8.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Music (Favorite / Recently Played),Uncategorized,5,13,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,21.0,29.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
IAP(7-day Free Trial),IAP,3,12,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.5,0.5,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Transition (Split 39),UI & Settings,3,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Transform Keyframe,Editor Core,3,12,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Settings (Send Feedback),UI & Settings,3,12,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Text to Video(Preset),AI Features,3,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Transition (Split 47),UI & Settings,3,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Music(Filter),Visual Effects,3,12,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Auto Edit(Travel 01),Editor Core,3,12,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Timeline (Add Background),Editor Core,3,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Launcher(Get Cyberlink App),Uncategorized,3,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,78.66666666666667,10.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
New Year Sale (Credit System),UI & Settings,3,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
FX Layer(Mosaic),Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"Text, title, MGT (Neon)",Uncategorized,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,
Mixpanel(AI Anime Video),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline(AI Magic - Text to Video),AI Features,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,
"Text, title, MGT (Geometry- Colorful Title 08)",Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,169.0,169.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"Text, Title, MGT(Neon)",Uncategorized,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,
Timeline(AI effect),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Mixpanel (New Year Sale),Analytics,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline(Add media),Editor Core,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,
"Text, Title, Animation",Text & Captions,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
AI Storytelling [Crop & Range],AI Features,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Effects(Atmosphere/Variety),Visual Effects,2,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Mixpanel(Character Motion Swap),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,59.0,59.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline(Audio Beats),Editor Core,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,
Mixpanel (Cloud Storage),Analytics,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,15.5,15.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Mixpanel (Character Motion Swap),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"Text, Title(Cool Effect)",Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Music(Meta/GettyImage),Uncategorized,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Feedback,UI & Settings,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,7.0,0.0,0.0,0.0,0.0,1.0,2,4,0,0,0,
Music(Meta/iStock),Uncategorized,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Edit Text,Text & Captions,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Edit Menu,Editor Core,2,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.5,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Timeline(Audio_Music),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"Text, Title (iPad Art 5th)",Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Meta Sound,Audio,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
"Text, title, MGT (Time Tile 16)",Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Text[Blue],Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,242.0,242.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"Text, title, MGT (Time Tile 28)",Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,165.0,165.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline(AI Anime Video),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Menu(Tutorials & Tips),UI & Settings,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Effects(Entertainment - Variety Show & Party),Visual Effects,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline (My Artwork),Editor Core,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
AI Storytelling(Editor),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Motion (In/Out/Combo),Visual Effects,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Effects (Video Effects),Visual Effects,2,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,67.0,67.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Timeline (Filter),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,329.0,329.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Motion (In/Out motion),Visual Effects,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline (Video Enhancer-Upscaler),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Motion(In/Out motion),Visual Effects,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Mixpanel(Timeline_Produce_Tap),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Effects (FX Effects),Visual Effects,2,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Music (Recorded Voices),Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"Timeline (Enhance, AI Video Enhancer)",Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Mixpanel(Shortcut_Produce_Tap),Export & Output,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Effects (Effect Layer)[Flip Open/Flash Open/Circle Open],Visual Effects,2,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Mixpanel(Monetize_Subscription_Success),Analytics,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Effects (Body Effects),Visual Effects,2,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline (Effects),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"Music (Creator Music, Filter)",Visual Effects,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Timeline (AI Video Upscaler),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,16.5,16.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline (AI Anime Video),AI Features,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
AI Storytelling(Add Media),AI Features,2,10,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Timeline (Video Enhance),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Meta,Audio,2,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,48.0,48.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Shortcut(AI Color),Color & Adjust,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Timeline(Enhance),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
"IAP, AI Creation",AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Image to Video (Favorites),AI Features,2,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Image to Video (Dance Group),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,40.5,40.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
AI Art(Recommendation),AI Features,2,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Image to Video (3D Space/Blister),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Video/Photo,Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,21.5,21.5,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Video(Tool Menu),Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Video(Pexels),Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,16.5,16.5,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Video(Audio Ducking),Audio,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,
Menu(Notification),Uncategorized,2,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Launcher(Christmas & New Year),Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Launcher(Import),Uncategorized,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,60.5,60.5,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Launcher(My Cloud),Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
User Sign In,Sign In,2,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Trending (Holiday Sticker/Holiday Effect),Visual Effects,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
AI Creation(AI Art),AI Features,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
IAP(B/C),Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1,4,0,0,0,
Voice-Over Style,Audio,2,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Volume,Audio,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Image to Video (Media Picker),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Image to Video (Recent Task),AI Features,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Image to video(Custom),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
AI Anime,AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Image to video(MMAudio),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Image to video(Starter Pack),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
AI Anime Video(Recent Task),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,40.0,40.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
AI Anime/AI Cartoon/AI Sketch,AI Features,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
Intro Filter,Visual Effects,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,72.0,72.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
Xmas(IAP),Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
AI Art (Media Picker),AI Features,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Intro/Outro(Color Board),Text & Captions,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
Image to Video (Super Dad/Best Dad/3D Space/Blister Box/Pop-Up Pal/Music Box),AI Features,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Xmas,IAP,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.5,11.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
JP IAP,Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Launcer(Top Banner),Uncategorized,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
AI Art(Figure 1),AI Features,2,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Transition (Trending),UI & Settings,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Launcher(Recent Projects),Editor Core,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
AI Creation(AI Video Enhancer),AI Features,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,46.0,46.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
MGT(Text Color),Uncategorized,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,
AI Music Generator(Demo Page),Audio,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,
AI Music Generator(Recent Task),Audio,2,10,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,
Main Tool Menu,Uncategorized,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,
